Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS6 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
46401764,2020-06-25,20,B,11,21,11,10,OZKII7E,GHP985Y,ZVDB84J,,853670,US,US,0.0,FUS1,G,0.2,241.58000000000004,0,0
53973181,2020-06-25,30,B,87,21,11,10,LX5UCF2,25P6P1F,2TYD322,,210390,CN,CN,44.5,FCN1,Y,40000.0,1080000.0,0,0
97141320,2020-06-25,20,B,11,28,11,10,MKI58LW,I7V3MUH,O1FDZP8,,851762,AE,SE,0.0,CIT,G,5.9,5573.730000000001,1,1
77320600,2020-06-25,40,B,94,21,18,40,HV1AB1L,9KQBFDU,WE7ZDTY,MWIDNS,392490,JP,JP,6.5,C,E,11.9,13.090000000000002,0,0
12306234,2020-06-25,40,B,11,21,11,10,5K1441H,52V8T8F,FRELKEF,,740400,JP,JP,0.0,A,G,19994.0,117964.6,0,0
15178731,2020-06-25,30,B,11,21,11,10,A28MFR3,VCSCJE2,2K12IBG,,621420,GB,GB,8.0,A,Y,12.5,1425.0,1,1
25611523,2020-06-25,20,B,11,21,11,10,FU4QYZ3,XP8WWOB,XQDQN9E,,400911,JP,JP,8.0,A,G,8.0,3628.8,0,0
72095707,2020-06-25,20,B,11,21,11,10,Q9ZG6R5,DTOMOQN,GQYT6GB,,630392,CN,CN,13.0,A,G,14.0,459.19999999999993,0,0
90928855,2020-06-25,16,B,11,21,14,10,X6Z3FIF,117ABMF,T92NP86,,291631,NL,NL,0.0,FEU1,G,24750.0,17508150.0,0,0
37096755,2020-06-25,20,B,11,21,11,40,UOOH9ZX,2X4EYL7,EJJWKKF,,854239,JP,JP,0.0,C,E,28.0,1170.4,0,0
27292754,2020-06-25,30,B,11,21,11,40,CHDHU6S,13TBSGQ,EOHTKSK,,285390,KR,CA,5.5,C,E,4.5,999795.6,0,0
17872201,2020-06-25,20,B,11,21,11,10,4LPEVXF,8CD67PT,H0FF0PI,,760200,US,US,0.0,A,B,9308.0,91218.4,0,0
53525227,2020-06-25,40,B,88,26,14,10,SC03Z0S,FKPMBX3,,,870899,CN,CZ,8.0,A,G,25.0,175.0,1,1
25255601,2020-06-25,30,B,87,21,11,10,43MSLZK,N8TEVSR,L8X60FC,,630710,CN,CN,3.0,FCN1,Y,74.5,528.9499999999998,1,1
46909393,2020-06-25,40,B,11,21,11,10,CXWWNWO,Z10913L,KT9R4UI,,121190,AZ,BG,8.0,A,B,4.0,2399.6,0,0
39566571,2020-06-25,40,B,11,21,11,40,SWF9S4X,OT1NUHM,00G1AQM,,940180,CN,CN,0.0,C,Y,30.0,36.0,0,0
52902360,2020-06-25,16,B,11,21,11,10,AY5N2KW,HDAMQLL,HCFUXUB,,440890,CN,CN,1.5,FCN1,G,17985.0,36025753.5,0,0
12723655,2020-06-25,16,B,11,21,11,40,AQ2ZZXH,UD4BZPB,8IEFZMQ,,330790,CN,CN,0.0,FCN1,E,1285.0,262525.5,0,0
72142484,2020-06-25,20,B,11,21,11,10,H3RWZG0,2DPP1OW,HR8ZSXT,,392620,IT,IT,0.0,FEU1,B,0.7,33.11,0,0
36879309,2020-06-25,151,B,88,28,14,30,6XOS75X,OWKN8VD,1UUHDIF,LC6XBR,848190,DE,AT,0.0,FEU1,E,0.7,30.73,0,0
87927175,2020-06-25,20,B,11,21,43,10,8EF0CRI,NUZUD5H,73IBEM8,,842240,CN,CN,0.0,FCN1,E,1180.0,1810238.0,1,1
15789485,2020-06-25,40,B,11,21,18,10,WBQKENF,BOR1OF6,BNXBQ82,,620590,JP,US,13.0,A,G,0.5,48.75,1,1
39174949,2020-06-25,20,B,11,21,11,10,PF1L1IG,DTBL7MH,H0CGXLY,,610910,HK,VN,0.0,FVN1,G,94.2,1469.52,0,0
84525024,2020-06-25,40,B,11,21,0,10,2TGRPLO,5L2HV2D,6CK3AID,,670210,CN,CN,8.0,A,G,90.0,234.0,0,0
23531133,2020-06-25,30,B,11,21,14,10,EYOFXPB,PY1TV9Y,DB41KON,,940550,CN,CN,3.2,FCN1,G,114.0,15572.4,0,0
72621343,2020-06-25,40,B,11,21,43,40,DB7JDWC,IW34398,328871B,VZIZJJ,850152,IT,IT,0.0,FEU1,S,4010.0,56541.0,0,0
18561560,2020-06-25,40,B,11,21,18,40,8IWVCL0,JD62UQS,BVAJMF0,VZIZJJ,392640,CN,CN,6.5,C,Y,360.0,1404.0,0,0
96523579,2020-06-25,20,B,11,21,11,40,E3Q8ABV,9GPKYSK,EKF4RCH,,620461,AE,JO,13.0,A,B,14.0,41053.6,0,0
57540793,2020-06-25,40,B,11,21,11,10,PF1L1IG,VXR488U,B8ZNRB1,MWIDNS,382499,CN,CN,0.0,FCN1,G,1148.0,77490.0,1,1
57982326,2020-06-25,20,B,11,21,11,10,9UJYLGT,YHT20CA,YXIEEAY,,392310,JP,CN,6.5,C,Y,1.5,4.800000000000002,0,0
16359500,2020-06-25,40,B,11,21,11,40,MRCDA0F,TR2GNIX,4H3GLCF,,847130,US,CN,0.0,C,B,2.4,7153.6799999999985,0,0
90865388,2020-06-25,40,B,11,21,11,40,SMPOM2X,QXGYEUF,9UP4MN8,,621290,CN,CN,13.0,A,G,110.0,13024.0,0,0
81235734,2020-06-25,10,B,11,21,43,40,L234JPC,05XSCCC,SMCBG0F,,330430,JP,JP,6.5,C,E,2.0,1811.8,0,0
85143403,2020-06-25,16,B,11,21,43,10,YOEFT8N,L06E37L,IRL334O,MWIDNS,902610,US,US,0.0,C,Y,72.0,42631.2,1,1
15011720,2020-06-25,30,B,11,21,11,10,UTNPOCA,OFP5SSW,KZI5RLG,,392690,JP,JP,6.5,C,Y,1.0,31.6,0,0
94863493,2020-06-25,30,B,11,21,11,40,SZY9XLJ,HJQ2F2M,ZIPN9R4,,420100,CN,CN,0.0,FCN1,G,3.0,35.40000000000001,0,0
93743939,2020-06-25,40,B,11,21,14,40,O7GM82Y,8ZP6L9P,0LP59HN,W6UCD9,392690,HK,CN,6.5,C,Y,45.0,27.0,0,0
89222966,2020-06-25,20,B,11,21,11,10,Y7GUHAF,DPATOHY,HCBIBZJ,,852580,JP,SG,0.0,C,G,0.1,19.21,0,0
15931942,2020-06-25,40,B,11,21,11,10,DT7JY3J,XBJ8FHO,8IQQIC3,,950629,EE,CN,8.0,A,E,5.6,2316.16,1,1
89407021,2020-06-25,30,B,93,21,11,10,KUPUAJ7,4HI8ZIY,UDIEOOS,,711319,JP,JP,8.0,A,S,0.2,10129.12,1,1
85535068,2020-06-25,20,B,11,21,11,10,OGSN7P6,BZQ92C1,LUOME44,,392690,CN,CN,6.5,C,E,10.0,6.0,1,1
66181055,2020-06-25,40,B,11,21,11,40,7GHJ33J,51SH41B,XK5S95C,,420299,CN,CN,3.2,FCN1,G,12.0,116.4,0,0
18977912,2020-06-25,40,B,11,21,43,40,3567AIN,RF4RPLN,NZYR5VR,,847710,CN,CN,0.0,FCN1,G,14360.0,7623724.0,0,0
92832988,2020-06-25,16,B,11,21,11,10,7Y5OGPF,ORLTGKO,V5DFC33,,851762,US,US,0.0,CIT,B,500.0,683950.0,0,0
28725432,2020-06-25,40,B,11,21,14,40,SK0HQC0,1BAJWPL,,,391890,LU,FR,0.0,FEU1,Y,200.0,260.0,1,1
21347750,2020-06-25,30,B,11,21,11,40,53KL7P3,1O3LQ15,UVP8AH2,,940320,CN,DK,0.0,C,G,50.0,2280.0,0,0
20045008,2020-06-25,40,B,11,21,18,40,XK33V6F,QZGNKLD,TZM515V,W6UCD9,960719,CN,CN,0.0,FCN1,E,3.0,83.1,1,1
13683379,2020-06-25,20,B,11,21,11,40,9GVIG2T,8K0VD22,41W8AHR,,732690,CN,CN,8.0,A,G,36812.0,55218.0,1,1
23630830,2020-06-25,20,B,11,21,11,10,H3RWZG0,8A7CFD8,XF4RV9T,,732020,IN,IN,0.0,FIN1,G,18685.6,2621589.68,0,0
35402197,2020-06-25,20,B,11,21,43,10,CY7AK0Q,WZJHX2Y,NUDKKEY,,711719,IT,IT,0.0,FEU1,E,0.3,0.54,0,0
74944936,2020-06-25,20,B,11,26,11,10,43MSLZK,H17LH1U,ZNDMJEY,,847990,DE,DE,5.0,F,G,1.9,428.83,0,0
48992785,2020-06-25,10,B,11,12,43,10,EFJR7PT,X54EH0T,VQ3H8SV,W6UCD9,950300,JP,JP,0.0,C,Y,8.5,6004.4,0,0
51138578,2020-06-25,30,B,11,11,11,10,DWNJQL8,J1QQRGT,9SFYU1O,,621510,JP,IT,8.0,A,B,0.2,141.0,0,0
53199059,2020-06-25,10,B,87,21,18,10,N0FNELS,MZQ7M2V,3FZEI0F,W6UCD9,854370,HK,CN,8.0,A,E,75.0,1890.0,1,1
36535222,2020-06-25,20,B,11,21,11,10,1PHGMO7,JI9L43F,4YJMNDP,,420229,CN,CN,8.0,A,G,2.4,96.0,0,0
68833055,2020-06-25,20,B,11,21,11,50,GO1EBDS,KH39Z8W,,,850790,CN,CN,3.2,FCN1,G,3.0,16.200000000000006,0,0
31241047,2020-06-25,16,B,94,21,11,40,RXUA5V5,TDGLHZ0,VUG7TCR,,630790,HK,IN,10.0,A,S,14.6,33.58,1,1
56709955,2020-06-25,33,B,29,21,11,40,SMPOM2X,16O234O,S7R05K7,VZIZJJ,853690,US,DE,0.0,CIT,E,0.4,15.68,0,0
95417789,2020-06-25,13,B,11,21,11,10,R5P6P4N,CEWTZDM,D72FFNX,,570500,CN,CN,10.0,A,B,18180.0,759924.0,0,0
29426561,2020-06-25,30,B,11,11,43,40,B0Y0ROB,YCOC9QA,5AG2YQE,,950300,CN,CN,4.2,FCN1,E,3860.0,258234.00000000003,1,2
30008413,2020-06-25,30,B,11,21,11,10,GS1EHW7,XS6ZPDN,9I6JQU8,,392690,CN,CN,6.5,C,S,64.9,38.94000000000001,0,0
90812624,2020-06-25,40,B,11,11,11,10,NFTXIMF,UARX4Q4,539IU9H,,030559,CN,RU,20.0,A,Y,6124.8,6371016.960000001,0,0
36423248,2020-06-25,40,B,11,21,11,40,XCIAAPR,Q7OEUEH,UIHNP7N,,400921,TR,TR,0.0,FTR1,E,17948.0,28569626.4,0,0
64819889,2020-06-25,40,B,11,21,11,10,A9QKW2W,GOU2TL1,JPSZ0GQ,,820510,US,US,0.0,FUS1,B,0.4,732.96,0,0
52782262,2020-06-25,20,B,11,21,11,10,XCIAAPR,ZP2Y5WB,ZLQRJ8W,,902750,US,US,0.0,C,B,45.0,76707.0,0,0
56354023,2020-06-25,40,B,94,21,14,40,NAILZPA,L7TD4Y0,D8IKIEY,W6UCD9,200551,KR,CN,20.0,A,Y,14700.0,4315920.0,0,0
96720589,2020-06-25,10,B,11,21,11,10,DOA1EGY,5LBE7EJ,7PDYBEA,,420299,CN,CN,8.0,A,Y,250.0,2425.0,1,1
90646299,2020-06-25,40,B,87,21,18,40,PF1L1IG,WDOBOQ6,2KU8M0B,MWIDNS,901890,CN,CN,8.0,A,S,85.0,4275.5,1,1
73686282,2020-06-25,40,B,11,21,11,40,UOOH9ZX,4REA5BB,GDUBT8D,W6UCD9,620433,CN,CN,13.0,A,Y,150.0,37710.0,1,1
63075429,2020-06-25,30,B,11,21,11,10,SV1VZBU,GTE8M4Z,EVPBMV9,,820320,CN,JP,8.0,A,G,1400.0,44800.0,1,1
83643246,2020-06-25,20,B,11,21,11,10,W8UXMQ2,FBZJ9RW,,,420292,US,US,8.0,A,E,3.8,2.28,0,0
48181831,2020-06-25,40,B,11,21,43,10,IX3O6X6,AFDOMU8,TEZFID7,,030391,RU,RU,10.0,A,E,16942.5,5684208.75,0,0
17517378,2020-06-25,121,B,94,13,14,10,X09KN33,MS2DBVS,91J0P94,VZIZJJ,640419,CN,CN,5.2,FCN1,G,1800.0,347940.0,0,0
87657524,2020-06-25,20,B,11,21,11,10,5U5EWL2,K0OPG98,,,120242,US,US,24.0,W1,E,18960.2,12885351.920000002,0,0
94084532,2020-06-25,33,B,11,21,11,40,3VSNLR8,BJGEC7J,C4EJ4IM,,854442,CN,CN,0.0,FCN1,G,215.0,11975.5,0,0
27483214,2020-06-25,20,B,11,21,11,10,E3Q8ABV,7PQXUUR,SQLK33M,,681182,FI,FI,8.0,A,B,10.0,1070.0,0,0
28370091,2020-06-25,33,B,11,21,11,10,RBU0EEG,3NXH9KC,GMI1E1M,,391721,CN,CN,0.0,FCN1,S,520.0,307528.0,0,0
31752191,2020-06-25,16,B,92,21,0,10,VW16HAX,TQJ83KI,GHQ866A,,441192,CN,CN,8.0,A,G,980.0,314972.0,1,1
56896162,2020-06-25,40,B,11,21,11,40,YE6VVXT,02SV1BF,,,292229,CN,CN,0.0,FCN1,E,200.0,226900.0,0,0
60004256,2020-06-25,40,B,11,21,11,10,E0AGTLM,BFMYR2G,42R7S9H,,853921,JP,JP,8.0,A,B,6.0,5430.6,1,1
28351473,2020-06-25,20,B,11,21,11,10,F463TSU,TQEVPHY,NW3HKTU,,620199,GB,RO,0.0,FEU1,Y,2.0,1729.2,0,0
20753978,2020-06-25,20,B,11,21,11,40,F5VDN98,WV3N100,OJP0SXE,,731829,US,KR,8.0,A,G,409.5,22113.0,1,1
47650714,2020-06-25,40,B,11,21,11,10,1XCM1XF,XUADGQZ,BFGFSK6,,851529,CN,CN,0.0,FCN1,B,7100.0,6490110.0,1,1
73220267,2020-06-25,40,B,15,21,43,40,PF1L1IG,5QU14AY,IRVP0EW,MWIDNS,850140,JP,JP,8.0,A,E,0.0,0.0,0,0
86417083,2020-06-25,10,B,11,21,11,40,0KYIOTQ,6GPK1NR,VO9L3NH,,282550,CN,CN,5.5,C,B,23.0,6127.2,1,1
95274108,2020-06-25,30,B,11,21,11,40,NAILZPA,64Z9LNC,W5WQQV8,,940169,VN,VN,0.0,C,E,2191.1,157320.97999999998,0,0
60233915,2020-06-25,30,B,11,21,11,10,43MSLZK,PRTVYKD,7PN0VA5,,401691,CN,CN,8.0,A,Y,24.0,136.8,0,0
72806505,2020-06-25,30,B,11,21,11,40,ZKXGCQR,QBXBTFL,3YNTXOU,MC8NDR,392329,CN,CN,3.9,FCN1,E,3320.0,26228.0,0,0
66687819,2020-06-25,121,B,13,26,11,40,6YUJFSC,0QQFYLH,XXOOUGQ,W5AYVM,691390,DE,PT,0.0,FEU1,E,50.0,525.0,0,0
76086913,2020-06-25,16,B,11,21,14,40,LXMBV21,ES6LOFE,2Q1951N,,482110,CN,CN,0.0,C,Y,1172.0,1289.2,1,1
78889689,2020-06-25,20,B,11,21,11,10,E9Q33XZ,U74LY2N,DCVCAKF,,940179,CN,CN,0.0,C,Y,13440.0,321216.0,0,0
36974861,2020-06-25,30,B,11,21,11,50,9H8F77Y,FSIXMDA,QVOILJP,,732690,CN,CN,0.0,FCN1,E,1610.0,2415.0,0,0
41486401,2020-06-25,30,B,11,21,11,10,LWOBIKP,IZQ4LA6,N4I6XW6,,711719,CN,CN,8.0,A,B,1.4,51.38,0,0
55197700,2020-06-25,40,B,11,21,11,40,PF1L1IG,I5R0JB7,IBVEJC3,,901920,DE,DE,0.0,C,E,0.0,0.0,0,0
25097014,2020-06-25,90,B,11,12,11,50,ZDL74QJ,BHVQ2P9,WZEZDUZ,MWIDNS,621210,CN,CN,5.2,FCN1,S,0.7,38.85,0,0
48520350,2020-06-25,40,B,94,21,18,40,DWNJQL8,Z8DQZDS,,MWIDNS,610712,CN,CN,6.9,FCN1,E,588.0,507796.8,0,0
25032705,2020-06-25,40,B,11,21,11,40,SWF9S4X,7EEFUQM,9UXWQQ6,,853190,US,MX,0.0,C,E,65.3,157399.12,1,1
40651190,2020-06-25,20,B,11,21,11,10,8JZQVWS,IS9ZCJS,,,490210,DE,NL,0.0,A,G,14.9,84.93,0,0
11197430,2020-06-25,20,B,11,21,11,40,LULXJDY,86KBTHK,42VLJD6,,854370,GB,GB,8.0,A,Y,45.0,1134.0,1,2
54132501,2020-06-25,30,B,11,21,11,10,30KWO4D,T7VB3C7,RR9G6T5,,293190,US,US,0.0,FUS1,S,14400.0,4563360.0,0,0
36348426,2020-06-25,30,B,11,21,11,10,0KYIOTQ,ERKVAG0,QY3G93K,,290499,IN,IN,5.5,C,Y,0.6,518.46,0,0
50232145,2020-06-25,20,B,11,21,11,40,H3RWZG0,M773EFF,TC5ENNC,,091011,CN,CN,377.3,W2,E,10400.0,1955200.0,0,0
60261333,2020-06-25,20,B,11,21,11,40,XPROI7W,2SRKEXW,E8KYNCP,,850151,JP,JP,8.0,A,G,1319.0,28094.7,0,0
38870148,2020-06-25,40,B,11,21,11,10,EX4Q9G2,D0RLDY5,Z7F1QD6,,392310,CN,CN,3.9,FCN1,G,71.0,227.2,0,0
40909845,2020-06-25,40,B,87,21,14,40,UOOH9ZX,2NJ16FR,LLJWZBV,W6UCD9,821191,FR,FR,0.0,FEU1,G,634.0,322262.2,0,0
57299896,2020-06-25,30,B,11,21,11,10,UTNPOCA,NX6QULT,K57LRJC,,382499,US,US,0.0,FUS1,G,360.0,4500.0,0,0
21687946,2020-06-25,40,B,11,21,11,40,SWF9S4X,AFJI9AO,YT7R9WP,,291612,JP,JP,6.5,C,Y,16000.0,12920000.0,0,0
44219094,2020-06-26,40,B,88,21,43,10,F463TSU,SRJB8J9,KGAMHWT,30GFAP,901812,DK,US,0.0,C,G,2.0,9497.0,0,0
16652670,2020-06-26,100,B,11,21,14,10,MW0MVTJ,GDT21VS,VNQW9Q9,LM3SJ4,950300,CN,CN,2.4,FCN1,B,150.0,39450.0,1,1
32686727,2020-06-26,20,B,11,21,43,10,UU95JKR,GY4EV0B,509WO38,,392490,JP,CN,6.5,C,E,3.0,3.3000000000000003,0,0
36768002,2020-06-26,20,B,11,21,11,40,DWNJQL8,9LKXO9C,XVLZRCZ,,940430,CN,CN,3.2,FCN1,E,1568.6,276230.46,0,0
30011205,2020-06-26,40,B,87,21,18,10,DWNJQL8,CLN6U4A,3DDSY2O,,630790,CN,CN,4.0,FCN1,Y,820.0,1886.0,0,0
81787882,2020-06-26,20,B,11,21,11,10,5KNH8JV,ORLTGKO,H4MPZJG,,847180,HK,CN,0.0,C,G,220.0,631070.0,0,0
74870616,2020-06-26,40,B,11,21,11,10,LP6EWRR,IAQZQ1A,YI8VALV,,711719,JP,IT,8.0,A,E,0.1,0.18000000000000002,0,0
82948214,2020-06-26,40,B,11,21,43,40,PF1L1IG,HW96MLB,SUD0HFJ,,611430,CN,CN,6.9,FCN1,E,116.3,8466.64,1,1
11782986,2020-06-26,30,B,15,21,43,10,UAU3QSC,SRBJQ7I,RRFYKTL,QKYIOZ,940540,CN,CN,8.0,A,Y,0.2,2.06,0,0
21930211,2020-06-26,40,B,11,11,11,40,DT7JY3J,18POGDH,JI6OT08,W6UCD9,620892,CN,CN,5.2,FCN1,Y,34.0,2808.4,0,0
63398625,2020-06-26,20,B,87,21,11,10,PF1L1IG,CT4P9GH,DQQTUZV,,420212,CN,CN,8.0,A,G,19.0,24074.9,0,0
97939287,2020-06-26,30,B,11,21,11,10,EFJR7PT,W2S1TGH,VV3V95M,,620432,CN,CN,13.0,A,G,25.0,13119.999999999998,0,0
68508687,2020-06-26,20,B,11,21,11,10,7DPBME9,78DUP7Q,IKW50PC,,200989,RU,FR,50.0,A,S,300.0,87030.0,0,0
77648806,2020-06-26,40,B,11,21,11,40,FM1LE1R,CJGPG4J,5H7BCPE,,841451,TW,TW,8.0,A,G,20.7,8379.36,0,0
28930758,2020-06-26,80,B,11,21,11,40,D3V1AKD,BJGEC7J,UHXDM25,,711292,KR,KR,3.0,A,E,1.3,7568.86,0,0
15520568,2020-06-26,40,B,11,21,11,40,6P5MXLM,OQAF8OA,H9NE890,,720449,ZZ,KR,0.0,A,E,28380.0,76626.0,0,0
38437512,2020-06-26,30,B,11,21,11,40,5OBXDF2,4OQKEFJ,LUMI88G,,870340,JP,JP,8.0,C,S,1580.0,10563880.0,0,0
43089594,2020-06-26,40,B,11,21,11,40,GF9R28Q,HTJBL6J,WZDLSHJ,VZIZJJ,902290,CN,US,1.3,CIT,E,2.0,989.4,0,0
51013365,2020-06-26,40,B,15,21,18,40,U8YJ1TN,C1AMKVY,,W6UCD9,731990,US,CN,8.0,A,E,2.0,23.2,0,0
37674064,2020-06-26,30,B,11,21,43,10,1RZFN63,MI6GX2H,PHIOFDD,,853710,TW,TW,8.0,A,Y,5.0,17683.5,1,1
98257708,2020-06-26,30,B,11,21,11,40,B7HSX3C,N7NAZGK,SLSEZ3Z,,081060,TH,TH,36.0,FAS1,G,110.0,82775.0,1,1
74929933,2020-06-26,41,B,89,21,11,10,F86LJJM,3ZK5XO5,F1LGBY0,B12OMY,970300,US,US,0.0,A,B,10.0,550.0,1,1
56209780,2020-06-26,40,B,11,21,11,40,LP6EWRR,HHNCOSI,,,321410,US,US,0.0,FUS1,Y,1.0,194.4,0,0
98156029,2020-06-26,40,B,87,21,43,40,PF1L1IG,WEQXBYZ,,MWIDNS,210690,AE,AE,8.0,A,E,0.3,37.95,0,0
67202501,2020-06-26,20,B,11,21,14,10,RZXCX7U,HOVAFRW,GTYLX4I,,262011,TH,TH,2.0,A,Y,85460.0,68350908.0,0,0
62749466,2020-06-26,40,B,11,21,43,10,F463TSU,GGSIE0A,J6CQGJD,,300490,RU,KR,8.0,A,G,2.6,722.8000000000003,0,0
81045000,2020-06-26,20,B,11,21,11,10,62RAPC6,O4B1A1T,SYUQJ0Q,,611020,JP,ID,13.0,A,Y,7.6,200.64,1,1
28510253,2020-06-26,20,B,11,21,43,10,19E9FER,WDNQE0D,E6LGDWN,,732393,CN,CN,0.0,FCN1,G,7396.9,45860.78,0,0
27450463,2020-06-26,40,B,22,21,11,40,B0Y0ROB,RHHWF0C,9UP4MN8,W6UCD9,160419,VN,VN,0.0,FVN1,Y,500.0,252150.0,0,0
14557564,2020-06-26,40,B,11,21,11,10,ZQJIYI3,F8SXY87,V6A1WBG,,830210,CN,CN,8.0,A,Y,2.0,87.8,1,1
79660919,2020-06-26,40,B,93,21,43,40,PKCV6BX,V229PAA,Z4SIJDK,EIZP3I,843120,CN,CN,3.2,FCN1,E,550.0,23705.0,1,1
28039066,2020-06-26,40,B,11,21,11,10,KEGR4JZ,ZTEQ4XZ,9C1ET8F,,392690,JP,JP,6.5,C,Y,714.2,428.52,0,0
16153919,2020-06-26,41,B,94,21,18,40,PF1L1IG,X8RGHBQ,919W3IV,W6UCD9,853710,VN,KR,0.0,CIT,E,1650.0,495825.0,0,0
62752417,2020-06-26,20,B,11,21,11,10,OQY4ZUC,0FQ7MYD,CIIR1J8,,851310,CN,CN,3.2,FCN1,Y,45.0,4113.0,0,0
42848990,2020-06-26,40,B,11,21,11,40,OZB7KED,CASB18K,72UDQ4S,,820239,CN,CN,0.0,FCN1,Y,465.0,126619.5,1,1
45701636,2020-06-26,13,B,11,21,11,40,3HA463C,8FUYBAI,BFD2L0Z,,850511,CN,CN,4.8,FCN1,E,898.0,142602.40000000002,1,1
30583019,2020-06-26,40,B,11,21,11,40,DWNJQL8,Q5BH16X,7DKTWGV,MWIDNS,030192,CN,CN,20.0,L,E,1998.0,9025965.0,0,0
71511752,2020-06-26,40,B,11,21,11,40,5OBXDF2,UPI98TY,UK7NR1H,W6UCD9,090421,CN,CN,270.0,FCN1,E,18000.0,18561600.0,0,0
65366709,2020-06-26,40,B,11,21,11,10,LP6EWRR,YQP5OVC,,,940180,CN,CN,0.0,C,Y,78.0,93.6,1,1
68821762,2020-06-26,40,B,15,21,18,10,23TMRU0,97UWGRE,TXBQLS6,,621149,GB,PK,13.0,A,B,9.4,1227.64,1,1
28699002,2020-06-26,40,B,11,21,11,10,M2URW6J,T248XWP,QO72JFU,,281121,CN,CN,5.5,C,Y,37324.8,6987202.560000001,0,0
31518715,2020-06-26,40,B,94,21,18,40,ZCCITFI,HG7RK5D,YOKCJWL,H35Z1A,330749,CN,CN,0.0,FCN1,E,14.0,88.2,0,0
98790202,2020-06-26,20,B,11,21,11,40,787INA6,JPOSB7N,TSGCD1F,,392690,US,US,6.5,C,G,2.0,1.2,0,0
40668310,2020-06-26,20,B,11,21,11,10,Q4SMFNB,1TDEO9C,,,902890,CN,CN,2.4,FCN1,B,290.0,923679.0,1,1
28337310,2020-06-26,20,B,11,21,11,40,WS7HRMI,8HQQI1O,XJYB7QM,,630900,US,US,8.0,A,Y,454.0,4040.6,0,0
55713086,2020-06-26,40,B,88,21,43,40,T8QITXF,0S6R7ZV,530LFCI,,621149,US,US,13.0,A,Y,0.1,13.06,0,0
99745047,2020-06-26,10,B,15,11,11,10,AQ2ZZXH,I0N9UBV,012VY91,,854442,CN,CN,8.0,A,Y,4.0,119.6,0,0
91734172,2020-06-26,40,B,11,21,43,10,PF1L1IG,XMSIMF6,GQYT6GB,W5AYVM,420292,IT,IN,8.0,A,G,20.0,1190.0,0,0
55789089,2020-06-26,30,B,11,21,11,40,DWNJQL8,RDO3HIN,XKRWLGX,,330590,IL,IL,5.0,A,G,2071.0,537631.6000000001,0,0
23809324,2020-06-26,20,B,11,21,11,10,6APLI65,HMQ7Q53,3XAGS9T,,320416,CN,CN,0.0,FCN1,S,4000.0,6042400.0,0,0
57262701,2020-06-26,40,B,11,21,43,40,7TTJVAJ,RR1JDED,NKSHF4C,,120799,CN,CN,36.0,FCN1,Y,99000.0,73705500.0,0,0
85881638,2020-06-26,30,B,11,21,18,40,PF1L1IG,NAI5MJM,5KSKTR0,,960329,CN,CN,8.0,A,G,3569.4,113149.98,0,0
56012762,2020-06-26,39,B,11,21,43,40,31R3APF,NDGEE7P,YXHQY06,,870899,FR,FR,0.0,FEU1,Y,120.0,840.0,0,0
10976779,2020-06-26,20,B,11,21,11,10,GKIYMO3,8ONPFVW,N6FFLO5,,820570,CN,CN,2.4,FCN1,G,1.0,259.7,1,1
60946147,2020-06-26,33,B,11,21,11,10,Q4SMFNB,IAQZQ1A,RHFKWCK,,650200,CN,CN,0.0,FCN1,B,96.0,472521.6,0,0
92738406,2020-06-26,16,B,11,21,11,10,69Z0KLV,S11ZXC3,FY7LARY,,294190,JP,JP,6.5,C,S,0.9,6831.27,1,1
68989662,2020-06-26,30,B,11,21,11,10,M64ILNR,HTCHOL5,T8GVLLM,,520842,CN,CN,9.0,FCN1,E,457.0,326937.8,0,0
75339665,2020-06-26,40,B,11,21,11,40,FFYQIST,3UN5YIT,XNYADUO,MWIDNS,220299,US,US,0.0,FUS1,Y,57.0,14124.6,1,1
50602396,2020-06-26,40,B,87,21,14,40,FG66YE1,HNWD1VQ,WPE9IK0,MWIDNS,854370,CN,CN,4.2,FCN1,G,1465.7,4170502.78,0,0
50729095,2020-06-26,20,B,11,21,11,10,RZXCX7U,REAQYV9,V7U393R,,848420,CN,CN,3.2,FCN1,Y,3.8,87.78,0,0
55413116,2020-06-26,40,B,11,21,11,10,KWSE1HX,NBFN0CQ,50FXYLG,,731029,US,US,0.0,FUS1,G,0.3,0.87,0,0
42894334,2020-06-26,30,B,94,21,11,40,6YV2O43,1E7DTR5,3AUYF9E,,640520,DE,FR,0.0,FEU1,S,2.4,909.12,0,0
29428267,2020-06-26,40,B,11,21,14,10,N12W66C,R3K28HB,HSFB89Z,H35Z1A,940310,DE,DK,0.0,C,E,271.8,6305.76,1,1
85290819,2020-06-26,30,B,11,21,11,10,37P1HWU,KQVY4IM,8ZYI7TX,,392690,CN,CN,3.4,FCN1,Y,94.0,56.4,0,0
79788851,2020-06-26,33,B,11,21,43,10,7GHJ33J,CGPQL2J,JABE2FY,,691200,CN,CN,4.8,FCN1,E,1200.0,1481160.0,1,1
