No,EPX,Travel Agency,Online,Cancellation Plan,15,CHINA,15,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,2,SINGAPORE,10,0,49
No,TST,Travel Agency,Offline,Travel Cruise Protect,14,THAILAND,30,10.5,52
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,6,NEW ZEALAND,98,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,6,VIET NAM,13,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,9,SERBIA,10,0,36
No,C2B,Airlines,Online,Silver Plan,4,SINGAPORE,18.5,4.63,28
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,64,JAPAN,57,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,6,AUSTRALIA,49.5,29.7,59
No,C2B,Airlines,Online,Bronze Plan,10,SINGAPORE,17.55,4.39,58
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,24,"TAIWAN, PROVINCE OF CHINA",49.5,29.7,37
No,C2B,Airlines,Online,Bronze Plan,106,SINGAPORE,63.6,15.9,34
No,JZI,Airlines,Online,Basic Plan,6,CHINA,26,9.1,42
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,36,SWEDEN,9.9,5.94,30
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,97,SPAIN,0,53.46,46
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,23,AUSTRALIA,59.4,35.64,43
No,C2B,Airlines,Online,Annual Silver Plan,385,SINGAPORE,216,54,26
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,THAILAND,20,0,27
No,RAB,Airlines,Online,Value Plan,28,BRUNEI DARUSSALAM,15,6,61
No,JZI,Airlines,Online,Value Plan,42,UNITED KINGDOM,87,30.45,45
No,EPX,Travel Agency,Online,Cancellation Plan,24,BANGLADESH,19,0,39
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,29,CHINA,27,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,PHILIPPINES,20,0,56
No,C2B,Airlines,Online,Bronze Plan,12,SINGAPORE,21,5.25,32
No,JZI,Airlines,Online,Basic Plan,37,VIET NAM,18,6.3,39
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,51,MALAYSIA,20,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,92,INDONESIA,11,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,1,SINGAPORE,10,0,35
No,C2B,Airlines,Online,Silver Plan,35,SINGAPORE,76.3,19.07,48
No,EPX,Travel Agency,Online,Cancellation Plan,13,SINGAPORE,10,0,25
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,INDONESIA,20,0,36
No,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,17.55,4.39,34
No,EPX,Travel Agency,Online,Cancellation Plan,4,INDIA,65,0,36
No,JWT,Airlines,Online,Value Plan,5,INDIA,31,12.4,99
No,JWT,Airlines,Online,Value Plan,15,INDIA,31,12.4,99
No,C2B,Airlines,Online,Bronze Plan,8,SINGAPORE,13.5,3.38,39
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,10,MALAYSIA,20,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,CHINA,60,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,52,SINGAPORE,50,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,41,AUSTRALIA,79.2,47.52,34
No,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,16,4,30
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,106,JAPAN,69.3,41.58,28
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,11,SINGAPORE,42,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,43,UNITED STATES,80,0,54
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,35,VIET NAM,38,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,23,MALAYSIA,29.7,17.82,31
No,C2B,Airlines,Online,Bronze Plan,181,SINGAPORE,25.2,6.3,37
No,SSI,Airlines,Online,Ticket Protector,48,SINGAPORE,8.49,2.38,48
No,EPX,Travel Agency,Online,Cancellation Plan,8,MALAYSIA,15,0,36
No,C2B,Airlines,Online,Silver Plan,53,SINGAPORE,35.5,8.88,73
No,JZI,Airlines,Online,Basic Plan,96,"TAIWAN, PROVINCE OF CHINA",35,12.25,30
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,42,INDIA,22,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,28,HONG KONG,52,0,29
No,C2B,Airlines,Online,Bronze Plan,64,SINGAPORE,46.15,11.54,23
No,EPX,Travel Agency,Online,Cancellation Plan,18,UNITED KINGDOM,72,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,UNITED STATES,237.6,142.56,44
No,EPX,Travel Agency,Online,Cancellation Plan,32,MYANMAR,10,0,36
No,C2B,Airlines,Online,Silver Plan,6,SINGAPORE,34.8,8.7,36
No,C2B,Airlines,Online,Silver Plan,3,SINGAPORE,18.5,4.63,29
No,EPX,Travel Agency,Online,Cancellation Plan,11,SINGAPORE,26,0,36
No,JZI,Airlines,Online,Basic Plan,10,VIET NAM,22,7.7,55
No,RAB,Airlines,Online,Value Plan,25,BRUNEI DARUSSALAM,31,12.4,27
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,136,UNITED STATES,112,0,25
No,EPX,Travel Agency,Online,Cancellation Plan,141,JAPAN,46,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,12,VIET NAM,38,0,35
No,EPX,Travel Agency,Online,Cancellation Plan,63,INDONESIA,17,0,35
No,EPX,Travel Agency,Online,Cancellation Plan,76,SWITZERLAND,55,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,"TAIWAN, PROVINCE OF CHINA",56,0,36
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,73,SINGAPORE,20,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,128,JAPAN,60,0,36
No,C2B,Airlines,Online,Bronze Plan,5,SINGAPORE,21,5.25,27
No,TST,Travel Agency,Offline,Travel Cruise Protect,72,MALAYSIA,30,10.5,63
No,C2B,Airlines,Online,Gold Plan,9,SINGAPORE,63.7,15.93,36
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,69,SINGAPORE,28,0,39
No,C2B,Airlines,Online,Bronze Plan,8,SINGAPORE,27,6.75,29
No,JZI,Airlines,Online,Basic Plan,14,HONG KONG,26,9.1,69
No,EPX,Travel Agency,Online,Cancellation Plan,1,THAILAND,12,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,40,SWEDEN,55,0,36
No,C2B,Airlines,Online,Bronze Plan,3,SINGAPORE,16,4,23
No,JZI,Airlines,Online,Basic Plan,84,MYANMAR,37,12.95,38
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,7,HONG KONG,22,0,45
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,"KOREA, REPUBLIC OF",83,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,50,SINGAPORE,98,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,27,MALAYSIA,20,0,35
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,10,INDONESIA,27,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,84,MALAYSIA,20,0,54
No,C2B,Airlines,Online,Silver Plan,12,SINGAPORE,15,3.75,26
No,EPX,Travel Agency,Online,Cancellation Plan,19,SRI LANKA,11,0,36
No,C2B,Airlines,Online,Annual Silver Plan,384,SINGAPORE,259.2,64.8,53
No,C2B,Airlines,Online,Silver Plan,5,SINGAPORE,22.5,5.63,31
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,90,SINGAPORE,43,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,MALAYSIA,29.7,17.82,43
No,RAB,Airlines,Online,Value Plan,48,BRUNEI DARUSSALAM,23,9.2,20
No,JZI,Airlines,Online,Basic Plan,13,UNITED ARAB EMIRATES,36,12.6,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,32,MALAYSIA,20,0,66
No,TST,Travel Agency,Offline,Travel Cruise Protect,72,MALAYSIA,30,10.5,29
No,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,5,"KOREA, REPUBLIC OF",44,28.6,37
No,EPX,Travel Agency,Online,Cancellation Plan,246,RUSSIAN FEDERATION,80,0,36
No,C2B,Airlines,Online,Bronze Plan,22,SINGAPORE,39,9.75,35
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,SOUTH AFRICA,112,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,8,SINGAPORE,31,0,30
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,11,UNITED KINGDOM,108.9,65.34,52
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,183,INDONESIA,20,0,32
No,EPX,Travel Agency,Online,Cancellation Plan,18,INDIA,21,0,47
No,JZI,Airlines,Online,Basic Plan,48,THAILAND,18,6.3,99
No,JZI,Airlines,Online,Basic Plan,94,"TAIWAN, PROVINCE OF CHINA",26,9.1,78
No,C2B,Airlines,Online,Bronze Plan,20,SINGAPORE,32,8,31
No,KML,Travel Agency,Online,Premier Plan,18,NETHERLANDS,111,42.18,48
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,313,SINGAPORE,42,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,77,ITALY,10,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,7,MALAYSIA,10,0,36
Yes,C2B,Airlines,Online,Bronze Plan,20,SINGAPORE,27,6.75,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,THAILAND,34,0,36
No,LWC,Travel Agency,Online,Annual Travel Protect Silver,461,UNITED STATES,230,149.5,31
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,HONG KONG,20,0,41
No,JWT,Airlines,Online,Value Plan,1,INDIA,31,12.4,99
No,EPX,Travel Agency,Online,Cancellation Plan,30,AUSTRALIA,24,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,17,INDONESIA,14,0,33
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,THAILAND,20,0,27
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,SINGAPORE,20,0,28
No,SSI,Airlines,Online,Ticket Protector,153,SINGAPORE,10.04,2.81,48
No,RAB,Airlines,Online,Value Plan,34,BRUNEI DARUSSALAM,31,12.4,30
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,MALAYSIA,20,0,42
No,C2B,Airlines,Online,Bronze Plan,9,SINGAPORE,20,5,23
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,INDIA,38,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,25,UNITED STATES,67,0,31
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,3,THAILAND,20,0,56
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,87,THAILAND,23,0,36
Yes,C2B,Airlines,Online,Bronze Plan,71,SINGAPORE,33.5,8.38,28
No,EPX,Travel Agency,Online,Cancellation Plan,18,INDONESIA,23,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,254,CHINA,40,0,35
No,EPX,Travel Agency,Online,Cancellation Plan,12,INDIA,32,0,35
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,44,THAILAND,34,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,15,"KOREA, REPUBLIC OF",20,0,36
No,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,21,5.25,73
No,JZI,Airlines,Online,Basic Plan,50,THAILAND,22,7.7,63
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,50,MYANMAR,20,0,26
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,37,AUSTRALIA,30,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,2,INDONESIA,29,0,39
No,C2B,Airlines,Online,Bronze Plan,6,SINGAPORE,23.4,5.85,59
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,75,JAPAN,56,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,85,SINGAPORE,20,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,32,PHILIPPINES,20,0,36
No,JZI,Airlines,Online,Basic Plan,10,UNITED STATES,57,19.95,43
No,EPX,Travel Agency,Online,Cancellation Plan,24,UNITED STATES,10,0,37
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,80,AUSTRALIA,118.8,71.28,37
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,48,VIET NAM,21,0,33
No,EPX,Travel Agency,Online,Cancellation Plan,13,PHILIPPINES,10,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,33,THAILAND,34,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,31,INDIA,12,0,36
No,C2B,Airlines,Online,Annual Silver Plan,382,SINGAPORE,216,54,25
No,EPX,Travel Agency,Online,Cancellation Plan,7,MALAYSIA,17,0,64
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,AUSTRALIA,29.7,17.82,32
No,JZI,Airlines,Online,Basic Plan,9,MALAYSIA,22,7.7,26
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,THAILAND,24,0,32
No,EPX,Travel Agency,Online,Cancellation Plan,56,SINGAPORE,10,0,35
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,95,MAURITIUS,59.4,35.64,35
No,JZI,Airlines,Online,Value Plan,107,TURKEY,167,58.45,60
No,EPX,Travel Agency,Online,Cancellation Plan,4,SINGAPORE,10,0,33
No,SSI,Airlines,Online,Ticket Protector,30,SINGAPORE,0.88,0.25,48
No,RAB,Airlines,Online,Value Plan,5,BRUNEI DARUSSALAM,15,6,53
No,EPX,Travel Agency,Online,Cancellation Plan,1,MALAYSIA,10,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,56,UNITED STATES,80,0,53
No,EPX,Travel Agency,Online,Cancellation Plan,6,THAILAND,10,0,51
No,EPX,Travel Agency,Online,Cancellation Plan,7,MALAYSIA,31,0,64
No,EPX,Travel Agency,Online,Cancellation Plan,2,SINGAPORE,10,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,28,THAILAND,32,0,41
No,EPX,Travel Agency,Online,Cancellation Plan,7,PHILIPPINES,12,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,47,JAPAN,112,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,15,INDIA,37,0,36
No,SSI,Airlines,Online,Ticket Protector,38,SINGAPORE,1.8,0.5,48
No,EPX,Travel Agency,Online,Cancellation Plan,22,PERU,57,0,39
No,EPX,Travel Agency,Online,Cancellation Plan,218,"TAIWAN, PROVINCE OF CHINA",10,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,11,SINGAPORE,10,0,36
No,JZI,Airlines,Online,Basic Plan,6,CHINA,26,9.1,60
No,EPX,Travel Agency,Online,Cancellation Plan,72,SPAIN,80,0,36
No,TST,Travel Agency,Offline,Travel Cruise Protect,5,THAILAND,30,10.5,76
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,23,NETHERLANDS,20,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,107,ITALY,178.2,106.92,31
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,MALAYSIA,20,0,38
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,"KOREA, REPUBLIC OF",47,0,36
No,JZI,Airlines,Online,Value Plan,83,THAILAND,56,19.6,73
No,JZI,Airlines,Online,Basic Plan,18,THAILAND,22,7.7,69
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,22,VIET NAM,36,0,39
No,EPX,Travel Agency,Online,Cancellation Plan,14,MALAYSIA,10,0,21
No,EPX,Travel Agency,Online,Cancellation Plan,35,FRANCE,31,0,36
No,JZI,Airlines,Online,Basic Plan,45,INDONESIA,37,12.95,35
No,C2B,Airlines,Online,Annual Silver Plan,364,SINGAPORE,252.85,63.21,48
No,EPX,Travel Agency,Online,Cancellation Plan,40,SINGAPORE,-11,0,34
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,MALAYSIA,20,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,19,AUSTRIA,112,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,18,HONG KONG,17,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,60,CHINA,16,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,33,UNITED STATES,59.4,35.64,39
No,EPX,Travel Agency,Online,Cancellation Plan,22,INDONESIA,13,0,25
No,JZI,Airlines,Online,Basic Plan,22,INDIA,44,15.4,19
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,55,THAILAND,29.7,17.82,44
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,THAILAND,25,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,14,JAPAN,13,0,26
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,20,THAILAND,112,0,53
No,EPX,Travel Agency,Online,Cancellation Plan,17,THAILAND,26,0,36
No,JZI,Airlines,Online,Basic Plan,45,CHINA,35,12.25,59
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,UNITED KINGDOM,29.7,17.82,61
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,79,JAPAN,0,35.64,41
No,EPX,Travel Agency,Online,Cancellation Plan,15,HONG KONG,80,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,104,INDONESIA,12,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,38,THAILAND,45,0,36
No,JZI,Airlines,Online,Basic Plan,41,MALAYSIA,18,6.3,32
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,12,HONG KONG,56,0,36
No,C2B,Airlines,Online,Bronze Plan,15,SINGAPORE,18,4.5,64
No,EPX,Travel Agency,Online,Cancellation Plan,34,CANADA,34,0,23
No,SSI,Airlines,Online,Ticket Protector,2,SINGAPORE,3.09,0.87,48
No,JZI,Airlines,Online,Basic Plan,149,"KOREA, REPUBLIC OF",69,24.15,24
No,JZI,Airlines,Online,Basic Plan,16,PHILIPPINES,37,12.95,47
No,C2B,Airlines,Online,Bronze Plan,34,SINGAPORE,26.5,6.63,27
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,48,JAPAN,39.6,23.76,50
No,SSI,Airlines,Online,Ticket Protector,21,SINGAPORE,1.35,0.38,48
No,C2B,Airlines,Online,Silver Plan,29,SINGAPORE,39,9.75,27
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,107,INDONESIA,20,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,16,AUSTRALIA,39.6,23.76,31
No,C2B,Airlines,Online,Silver Plan,4,SINGAPORE,22.5,5.63,34
No,EPX,Travel Agency,Online,Cancellation Plan,35,CANADA,18,0,23
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,10,FRANCE,19.8,11.88,33
No,EPX,Travel Agency,Online,Cancellation Plan,11,MALAYSIA,29,0,36
No,C2B,Airlines,Online,Bronze Plan,96,SINGAPORE,17,4.25,26
No,EPX,Travel Agency,Online,Cancellation Plan,42,PHILIPPINES,10,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,9,THAILAND,39.6,23.76,39
No,EPX,Travel Agency,Online,Cancellation Plan,1,INDIA,19,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,45,AUSTRALIA,0,47.52,56
No,EPX,Travel Agency,Online,Cancellation Plan,279,SINGAPORE,72,0,22
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,NEW ZEALAND,59.4,35.64,54
No,EPX,Travel Agency,Online,Cancellation Plan,1,FRANCE,10,0,36
No,JZI,Airlines,Online,Basic Plan,1,MALAYSIA,18,6.3,34
No,EPX,Travel Agency,Online,Cancellation Plan,2,UNITED STATES,55,0,22
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,68,AUSTRALIA,29.7,17.82,25
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,HONG KONG,24,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,190,PERU,31,0,25
No,JZI,Airlines,Online,Basic Plan,21,HONG KONG,26,9.1,56
No,JZI,Airlines,Online,Basic Plan,7,INDONESIA,30,10.5,35
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,15,NETHERLANDS,138.6,83.16,65
No,KML,Travel Agency,Online,Premier Plan,82,INDONESIA,29,11.02,48
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,39,THAILAND,27,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,22,ITALY,55,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,26,CHINA,26,0,35
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,150,"KOREA, REPUBLIC OF",112,0,28
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,48,CROATIA,99,59.4,64
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,MALAYSIA,46,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,21,CHINA,37,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,9,HONG KONG,13,0,32
No,JZI,Airlines,Online,Basic Plan,28,HONG KONG,40,14,57
No,SSI,Airlines,Online,Ticket Protector,67,SINGAPORE,12.35,3.46,48
No,JZI,Airlines,Online,Basic Plan,18,MALAYSIA,18,6.3,55
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,4,HONG KONG,20,0,36
No,JZI,Airlines,Online,Basic Plan,9,VIET NAM,22,7.7,43
No,EPX,Travel Agency,Online,Cancellation Plan,4,VIET NAM,10,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,121,UNITED STATES,49.5,29.7,34
No,EPX,Travel Agency,Online,Cancellation Plan,35,INDIA,10,0,32
No,KML,Travel Agency,Online,Value Plan,8,INDONESIA,22,8.36,48
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,40,CANADA,112,0,23
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,140,HONG KONG,20,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,23,NEW ZEALAND,128.7,77.22,45
No,CCR,Travel Agency,Offline,Comprehensive Plan,4,THAILAND,29,9.57,16
No,EPX,Travel Agency,Online,Cancellation Plan,3,MALAYSIA,10,0,36
No,TST,Travel Agency,Offline,Travel Cruise Protect,112,MALAYSIA,30,10.5,85
No,C2B,Airlines,Online,Annual Silver Plan,400,SINGAPORE,216,54,30
No,JZI,Airlines,Online,Basic Plan,72,VIET NAM,22,7.7,41
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,30,VIET NAM,20,0,42
No,EPX,Travel Agency,Online,1 way Comprehensive Plan,2,INDIA,20,0,36
No,JZI,Airlines,Online,Basic Plan,2,MYANMAR,18,6.3,28
No,C2B,Airlines,Online,Silver Plan,38,SINGAPORE,97.8,24.45,31
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,ICELAND,29.7,17.82,46
No,C2B,Airlines,Online,Annual Silver Plan,456,SINGAPORE,187.85,46.96,54
No,JZI,Airlines,Online,Basic Plan,5,INDIA,22,7.7,66
No,EPX,Travel Agency,Online,Cancellation Plan,128,SINGAPORE,11,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,39,INDIA,20,0,68
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,42,INDONESIA,20,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,17,INDONESIA,14,0,31
No,C2B,Airlines,Online,Silver Plan,169,SINGAPORE,88.9,22.23,16
No,CCR,Travel Agency,Offline,Comprehensive Plan,99,THAILAND,29,9.57,34
No,EPX,Travel Agency,Online,Cancellation Plan,17,INDONESIA,10,0,50
No,JZI,Airlines,Online,Basic Plan,7,VIET NAM,22,7.7,49
No,EPX,Travel Agency,Online,Cancellation Plan,4,MALAYSIA,14,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,16,MALAYSIA,20,0,45
No,EPX,Travel Agency,Online,Cancellation Plan,7,"KOREA, REPUBLIC OF",80,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,49,PHILIPPINES,29,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,276,JAPAN,59,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,26,MALAYSIA,29.7,17.82,25
No,EPX,Travel Agency,Online,Cancellation Plan,5,SINGAPORE,10,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,ITALY,118.8,71.28,36
No,EPX,Travel Agency,Online,Cancellation Plan,138,"TAIWAN, PROVINCE OF CHINA",12,0,36
No,C2B,Airlines,Online,Annual Silver Plan,456,SINGAPORE,216,54,64
No,CCR,Travel Agency,Offline,Comprehensive Plan,10,MALAYSIA,29,9.57,42
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,91,CHINA,37,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,1,THAILAND,18,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,63,JAPAN,112,0,26
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,25,CHINA,35,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,24,SPAIN,112,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,7,VIET NAM,10,0,36
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,113,CHINA,21,0,36
No,C2B,Airlines,Online,Bronze Plan,25,SINGAPORE,44.5,11.13,62
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,8,ITALY,69.3,41.58,51
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,14,UNITED KINGDOM,69.3,41.58,54
No,C2B,Airlines,Online,Bronze Plan,19,SINGAPORE,39,9.75,33
No,JZI,Airlines,Online,Basic Plan,4,CHINA,22,7.7,32
Yes,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,26,SOUTH AFRICA,99,59.4,64
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,19,UNITED KINGDOM,99,59.4,31
Yes,C2B,Airlines,Online,Annual Silver Plan,365,SINGAPORE,187.85,46.96,47
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,242,AUSTRALIA,-89.1,53.46,61
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,17,JAPAN,20,0,25
No,EPX,Travel Agency,Online,Cancellation Plan,145,"KOREA, REPUBLIC OF",26,0,36
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,29,MALAYSIA,19.8,11.88,30
No,EPX,Travel Agency,Online,Cancellation Plan,3,CHINA,51,0,36
No,JZI,Airlines,Online,Basic Plan,20,INDONESIA,18,6.3,29
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,4,AUSTRALIA,29.7,17.82,52
No,C2B,Airlines,Online,Bronze Plan,38,SINGAPORE,40.5,10.13,31
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,21,AUSTRALIA,99,59.4,59
No,JZI,Airlines,Online,Basic Plan,3,MALAYSIA,18,6.3,44
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,28,FRANCE,0,5.94,58
No,JZI,Airlines,Online,Basic Plan,6,MALAYSIA,18,6.3,53
No,EPX,Travel Agency,Online,2 way Comprehensive Plan,4,VIET NAM,26,0,36
No,EPX,Travel Agency,Online,Cancellation Plan,14,SINGAPORE,34,0,36
No,JZI,Airlines,Online,Basic Plan,7,LAO PEOPLE'S DEMOCRATIC REPUBLIC,22,7.7,57
No,JZI,Airlines,Online,Basic Plan,76,"TAIWAN, PROVINCE OF CHINA",40,14,60
No,CWT,Travel Agency,Online,Rental Vehicle Excess Insurance,32,GREECE,0,47.52,35
